,name,Date,value_to_predict
4301,AMZN,2017-09-11,0.7557295613304614
4302,AMZN,2017-09-12,0.7682939825783351
4303,AMZN,2017-09-13,0.7795713697071261
4304,AMZN,2017-09-14,0.7908166837466069
4305,AMZN,2017-09-15,0.7922803121794822
4306,AMZN,2017-09-18,0.8093991424677395
4307,AMZN,2017-09-19,0.8157505311399365
4308,AMZN,2017-09-20,0.821729636823805
4309,AMZN,2017-09-21,0.8327185635714721
4310,AMZN,2017-09-22,0.8446745341682255
4311,AMZN,2017-09-25,0.8559425534967151
4312,AMZN,2017-09-26,0.8653098368491176
4313,AMZN,2017-09-27,0.8767606001514655
4314,AMZN,2017-09-28,0.8775508679355244
4315,AMZN,2017-09-29,0.867376092786312
4316,AMZN,2017-10-02,0.8546825604071134
4317,AMZN,2017-10-03,0.8303972361599464
4318,AMZN,2017-10-04,0.8164630588284988
4319,AMZN,2017-10-05,0.8063558605755271
4320,AMZN,2017-10-06,0.7995263979627283
4321,AMZN,2017-10-09,0.7863536562730316
4322,AMZN,2017-10-10,0.7725134938677166
4323,AMZN,2017-10-11,0.7570860104399575
4324,AMZN,2017-10-12,0.7444330770890233
4325,AMZN,2017-10-13,0.7380037050537477
4326,AMZN,2017-10-16,0.7314035452611117
4327,AMZN,2017-10-17,0.7259044496699546
4328,AMZN,2017-10-18,0.721182094938253
4329,AMZN,2017-10-19,0.7132280203534248
4330,AMZN,2017-10-20,0.7032459231464717
4331,AMZN,2017-10-23,0.7038385181008686
4332,AMZN,2017-10-24,0.7065234153828761
4333,AMZN,2017-10-25,0.7210238150515379
4334,AMZN,2017-10-26,0.7362105299595646
4335,AMZN,2017-10-27,0.8093282185765778
4336,AMZN,2017-10-30,0.8125522982564357
4337,AMZN,2017-10-31,0.8176440732235313
4338,AMZN,2017-11-01,0.8246115589574055
4339,AMZN,2017-11-02,0.8395069419485406
4340,AMZN,2017-11-03,0.8561205493313575
4341,AMZN,2017-11-06,0.86875133498172
4342,AMZN,2017-11-07,0.8761552943742629
4343,AMZN,2017-11-08,0.8846784667496725
4344,AMZN,2017-11-09,0.8930802205030998
4345,AMZN,2017-11-10,0.8965147618307601
4346,AMZN,2017-11-13,0.9058440204453436
4347,AMZN,2017-11-14,0.9125219045131306
4348,AMZN,2017-11-15,0.9202774249416376
4349,AMZN,2017-11-16,0.9292067896646988
4350,AMZN,2017-11-17,0.9351105598266392
4351,AMZN,2017-11-20,0.9401541306142158
4352,AMZN,2017-11-21,0.9419068080477518
4353,AMZN,2017-11-22,0.9476607929516624
4354,AMZN,2017-11-24,0.9504441280783424
4355,AMZN,2017-11-27,0.9481356320467468
4356,AMZN,2017-11-28,0.9511017120936488
4357,AMZN,2017-11-29,0.9575034174503771
4358,AMZN,2017-11-30,0.9321214946684584
4359,AMZN,2017-12-01,0.8532072737375798
4360,AMZN,2017-12-04,0.7908704431942736
4361,AMZN,2017-12-05,0.7316416117097597
4362,AMZN,2017-12-06,0.6385730850850848
4363,AMZN,2017-12-07,0.5810342459582016
4364,AMZN,2017-12-08,0.5271005237751446
4365,AMZN,2017-12-11,0.4705198341135416
4366,AMZN,2017-12-12,0.4272519409416832
4367,AMZN,2017-12-13,0.4025972515976186
4368,AMZN,2017-12-14,0.3792946988278566
4369,AMZN,2017-12-15,0.3410202913688192
4370,AMZN,2017-12-18,0.2952829981200208
4371,AMZN,2017-12-19,0.2585799525746263
4372,AMZN,2017-12-20,0.2390358334983456
4373,AMZN,2017-12-21,0.2321285412901647
4374,AMZN,2017-12-22,0.2057851188044222
4375,AMZN,2017-12-26,0.160901310395173
4376,AMZN,2017-12-27,0.0965566574760608
4377,AMZN,2017-12-28,0.0366026365122471
4378,AMZN,2017-12-29,-0.0105858280094259
4379,AMZN,2018-01-02,-0.0718327170138597
4380,AMZN,2018-01-03,-0.1212235186593625
4381,AMZN,2018-01-04,-0.1518483867937353
4382,AMZN,2018-01-05,-0.1437528765803546
4383,AMZN,2018-01-08,-0.1228165079709437
4384,AMZN,2018-01-09,-0.1142670890014735
4385,AMZN,2018-01-10,-0.1115973611734396
4386,AMZN,2018-01-11,-0.1152849472783462
4387,AMZN,2018-01-12,-0.1097346225550858
4388,AMZN,2018-01-16,-0.1071766993419519
4389,AMZN,2018-01-17,-0.1101951955138855
4390,AMZN,2018-01-18,-0.094240566234689
4391,AMZN,2018-01-19,-0.0904528573846832
4392,AMZN,2018-01-22,-0.0528303131714664
4393,AMZN,2018-01-23,-0.0175143491608894
4394,AMZN,2018-01-24,0.0325850717428463
4395,AMZN,2018-01-25,0.1293447918225977
4396,AMZN,2018-01-26,0.2120117714053747
4397,AMZN,2018-01-29,0.351077510121301
4398,AMZN,2018-01-30,0.4508654582081785
4399,AMZN,2018-01-31,0.5124392827443194
4400,AMZN,2018-02-01,0.5629867204146832
4401,AMZN,2018-02-02,0.6829752444511402
4402,AMZN,2018-02-05,0.7276099562141712
4403,AMZN,2018-02-06,0.726274297453948
4404,AMZN,2018-02-07,0.7350630156389043
4405,AMZN,2018-02-08,0.7418415178396833
4406,AMZN,2018-02-09,0.7221207768494389
4407,AMZN,2018-02-12,0.7119232948918938
4408,AMZN,2018-02-13,0.7152097822479356
4409,AMZN,2018-02-14,0.7166479030591778
4410,AMZN,2018-02-15,0.7159396841028272
4411,AMZN,2018-02-16,0.726999075559789
4412,AMZN,2018-02-20,0.7495498098422624
4413,AMZN,2018-02-21,0.7637632068074862
4414,AMZN,2018-02-22,0.770196675731584
4415,AMZN,2018-02-23,0.7707943180143244
4416,AMZN,2018-02-26,0.7652728544831011
4417,AMZN,2018-02-27,0.7575968949643748
4418,AMZN,2018-02-28,0.740710987694082
4419,AMZN,2018-03-01,0.7143468504614379
4420,AMZN,2018-03-02,0.6829388443581347
4421,AMZN,2018-03-05,0.6711569625148613
4422,AMZN,2018-03-06,0.6607698799618005
4423,AMZN,2018-03-07,0.6520874421155188
4424,AMZN,2018-03-08,0.6521522409940681
4425,AMZN,2018-03-09,0.662563865235852
4426,AMZN,2018-03-12,0.6764067414709192
4427,AMZN,2018-03-13,0.6816226065856461
4428,AMZN,2018-03-14,0.6837676295062911
4429,AMZN,2018-03-15,0.6849979312553067
4430,AMZN,2018-03-16,0.6888876510129095
4431,AMZN,2018-03-19,0.6946649093434896
4432,AMZN,2018-03-20,0.7018007591815925
4433,AMZN,2018-03-21,0.700666794732322
4434,AMZN,2018-03-22,0.705986911336856
4435,AMZN,2018-03-23,0.725303150225208
4436,AMZN,2018-03-26,0.752274616182218
4437,AMZN,2018-03-27,0.7584888705299223
4438,AMZN,2018-03-28,0.7755656518730848
4439,AMZN,2018-03-29,0.7701351080045256
4440,AMZN,2018-04-02,0.7745949632469685
4441,AMZN,2018-04-03,0.7614741817405988
4442,AMZN,2018-04-04,0.7590985682664705
4443,AMZN,2018-04-05,0.7720711771639126
4444,AMZN,2018-04-06,0.7872004781501484
4445,AMZN,2018-04-09,0.7787982446326893
4446,AMZN,2018-04-10,0.7719855018157215
4447,AMZN,2018-04-11,0.7840981181072656
4448,AMZN,2018-04-12,0.7881238070346898
4449,AMZN,2018-04-13,0.8032003924856029
4450,AMZN,2018-04-16,0.8115896046597516
4451,AMZN,2018-04-17,0.8319030870807197
4452,AMZN,2018-04-18,0.8441237761436038
4453,AMZN,2018-04-19,0.8497356020716849
4454,AMZN,2018-04-20,0.8418262338486784
4455,AMZN,2018-04-23,0.836038429521433
4456,AMZN,2018-04-24,0.8261686041695614
4457,AMZN,2018-04-25,0.7988793156464865
4458,AMZN,2018-04-26,0.7684873496971611
4459,AMZN,2018-04-27,0.7383120179485442
4460,AMZN,2018-04-30,0.7134675923734418
4461,AMZN,2018-05-01,0.6813949234455934
4462,AMZN,2018-05-02,0.654191735622584
4463,AMZN,2018-05-03,0.6287036766512685
4464,AMZN,2018-05-04,0.6122453887908333
4465,AMZN,2018-05-07,0.6083936850605393
4466,AMZN,2018-05-08,0.6176255668223678
4467,AMZN,2018-05-09,0.6106803389478165
4468,AMZN,2018-05-10,0.6324624970653456
4469,AMZN,2018-05-11,0.658470373379515
4470,AMZN,2018-05-14,0.6815888318804637
4471,AMZN,2018-05-15,0.7104822610615996
4472,AMZN,2018-05-16,0.7275878537702846
4473,AMZN,2018-05-17,0.7392341344142381
4474,AMZN,2018-05-18,0.7466987866333955
4475,AMZN,2018-05-21,0.7493730100986903
4476,AMZN,2018-05-22,0.7719811319833446
4477,AMZN,2018-05-23,0.7979217227074389
4478,AMZN,2018-05-24,0.8090329461158814
4479,AMZN,2018-05-25,0.8180665325573063
4480,AMZN,2018-05-29,0.817120146567307
4481,AMZN,2018-05-30,0.8010618649859541
4482,AMZN,2018-05-31,0.8005556370397525
4483,AMZN,2018-06-01,0.7964743493328273
4484,AMZN,2018-06-04,0.8024647021184441
4485,AMZN,2018-06-05,0.8163257680364203
4486,AMZN,2018-06-06,0.828531099567193
4487,AMZN,2018-06-07,0.8485104459944883
4488,AMZN,2018-06-08,0.8657162365836846
4489,AMZN,2018-06-11,0.8822646821328787
4490,AMZN,2018-06-12,0.8926785155103805
4491,AMZN,2018-06-13,0.9067993315789704
4492,AMZN,2018-06-14,0.9128770296006689
4493,AMZN,2018-06-15,0.9234818024728608
4494,AMZN,2018-06-18,0.9302484066147856
4495,AMZN,2018-06-19,0.9333762956649077
4496,AMZN,2018-06-20,0.9342483461126428
4497,AMZN,2018-06-21,0.936316906621784
4498,AMZN,2018-06-22,0.9370628448678244
4499,AMZN,2018-06-25,0.937816972188272
4500,AMZN,2018-06-26,0.9355039910866364
4501,AMZN,2018-06-27,0.9342116319762722
4502,AMZN,2018-06-28,0.9324701218935048
4503,AMZN,2018-06-29,0.9317882475029744
4504,AMZN,2018-07-02,0.9298984622020332
4505,AMZN,2018-07-03,0.9251474229266
4506,AMZN,2018-07-05,0.9237003500931402
4507,AMZN,2018-07-06,0.9186283294595898
4508,AMZN,2018-07-09,0.9119121769256718
4509,AMZN,2018-07-10,0.9081868208093634
4510,AMZN,2018-07-11,0.9082853756349238
4511,AMZN,2018-07-12,0.9041799265810002
4512,AMZN,2018-07-13,0.9053163250587464
4513,AMZN,2018-07-16,0.904730486764924
4514,AMZN,2018-07-17,0.8963980286499198
4515,AMZN,2018-07-18,0.8929975575171866
4516,AMZN,2018-07-19,0.8819949481258107
4517,AMZN,2018-07-20,0.8608349267600979
4518,AMZN,2018-07-23,0.8373834665366745
4519,AMZN,2018-07-24,0.823061145435834
4520,AMZN,2018-07-25,0.820733492483129
4521,AMZN,2018-07-26,0.8213317075065637
4522,AMZN,2018-07-27,0.8215987446520243
4523,AMZN,2018-07-30,0.8147858709679686
4524,AMZN,2018-07-31,0.7991499648225672
4525,AMZN,2018-08-01,0.7812781062967706
4526,AMZN,2018-08-02,0.7488070134703791
4527,AMZN,2018-08-03,0.7181244138484527
4528,AMZN,2018-08-06,0.6937022212771594
4529,AMZN,2018-08-07,0.6668579829323592
4530,AMZN,2018-08-08,0.6525546029173741
4531,AMZN,2018-08-09,0.7295313742713776
4532,AMZN,2018-08-10,0.8076736253579786
4533,AMZN,2018-08-13,0.8284689278442445
4534,AMZN,2018-08-14,0.8559730449484948
4535,AMZN,2018-08-15,0.8679115345649309
4536,AMZN,2018-08-16,0.8751163466594801
4537,AMZN,2018-08-17,0.8864961970792435
4538,AMZN,2018-08-20,0.8962160936518305
4539,AMZN,2018-08-21,0.9004634224347114
4540,AMZN,2018-08-22,0.907091171819142
4541,AMZN,2018-08-23,0.922001172598446
4542,AMZN,2018-08-24,0.9179403311844028
4543,AMZN,2018-08-27,0.930651910503586
4544,AMZN,2018-08-28,0.9392423020912428
4545,AMZN,2018-08-29,0.9372834307191878
4546,AMZN,2018-08-30,0.9366979992447508
4547,AMZN,2018-08-31,0.9371673776349092
4548,AMZN,2018-09-04,0.939325466381814
4549,AMZN,2018-09-05,0.9402180151564228
4550,AMZN,2018-09-06,0.93778770001064
4551,AMZN,2018-09-07,0.9354256586815428
4552,AMZN,2018-09-10,0.9338928326132114
4553,AMZN,2018-09-11,0.9322032238208946
4554,AMZN,2018-09-12,0.932999150875062
4555,AMZN,2018-09-13,0.9340645598540348
4556,AMZN,2018-09-14,0.933870602793274
4557,AMZN,2018-09-17,0.9309187364595016
4558,AMZN,2018-09-18,0.9260453087639696
4559,AMZN,2018-09-19,0.9220479053956028
4560,AMZN,2018-09-20,0.9252408585324512
4561,AMZN,2018-09-21,0.9277455262757148
4562,AMZN,2018-09-24,0.931950377265802
4563,AMZN,2018-09-25,0.9315913766600736
4564,AMZN,2018-09-26,0.9288756152182508
4565,AMZN,2018-09-27,0.924229032198835
4566,AMZN,2018-09-28,0.918271987698844
4567,AMZN,2018-10-01,0.910297985219905
4568,AMZN,2018-10-02,0.8999410039709296
4569,AMZN,2018-10-03,0.8857896021546374
4570,AMZN,2018-10-04,0.8640698617851195
4571,AMZN,2018-10-05,0.8398208942962991
4572,AMZN,2018-10-08,0.8118825455565792
4573,AMZN,2018-10-09,0.7826634049415725
4574,AMZN,2018-10-10,0.7420612619652184
4575,AMZN,2018-10-11,0.7252778010800227
4576,AMZN,2018-10-12,0.7244147362806316
4577,AMZN,2018-10-15,0.7339554553765563
4578,AMZN,2018-10-16,0.733800329035359
4579,AMZN,2018-10-17,0.7350937955031094
4580,AMZN,2018-10-18,0.7452392970954534
4581,AMZN,2018-10-19,0.787636681654487
4582,AMZN,2018-10-22,0.8246030481465676
4583,AMZN,2018-10-23,0.8348065404406073
4584,AMZN,2018-10-24,0.8471862590094679
4585,AMZN,2018-10-25,0.8568069371177762
4586,AMZN,2018-10-26,0.8773086703548616
4587,AMZN,2018-10-29,0.8755121761234055
4588,AMZN,2018-10-30,0.8750087758522849
4589,AMZN,2018-10-31,0.8773168320222814
4590,AMZN,2018-11-01,0.8646484498289332
4591,AMZN,2018-11-02,0.8463400195051769
4592,AMZN,2018-11-05,0.8306233643368197
4593,AMZN,2018-11-06,0.8217423423352457
4594,AMZN,2018-11-07,0.815930371167364
4595,AMZN,2018-11-08,0.7980640201253931
4596,AMZN,2018-11-09,0.7723856884450387
4597,AMZN,2018-11-12,0.7506926197675177
4598,AMZN,2018-11-13,0.743939232752569
4599,AMZN,2018-11-14,0.7457302080897811
4600,AMZN,2018-11-15,0.7519026433464102
4601,AMZN,2018-11-16,0.7584315852193205
4602,AMZN,2018-11-19,0.7756089891578051
4603,AMZN,2018-11-20,0.8121190993265645
4604,AMZN,2018-11-21,0.8372422602189
4605,AMZN,2018-11-23,0.8572522068714328
4606,AMZN,2018-11-26,0.8812406504528568
4607,AMZN,2018-11-27,0.8960976450892418
4608,AMZN,2018-11-28,0.9035884803399312
4609,AMZN,2018-11-29,0.8980170322972638
4610,AMZN,2018-11-30,0.8962371685473127
4611,AMZN,2018-12-03,0.8895044732697679
4612,AMZN,2018-12-04,0.8691765419022104
4613,AMZN,2018-12-06,0.8495882148913689
4614,AMZN,2018-12-07,0.828174486560021
4615,AMZN,2018-12-10,0.8194650991137203
4616,AMZN,2018-12-11,0.8108128538239342
4617,AMZN,2018-12-12,0.7994538989342503
4618,AMZN,2018-12-13,0.7774190051999441
4619,AMZN,2018-12-14,0.765086034603283
4620,AMZN,2018-12-17,0.7527645582599407
4621,AMZN,2018-12-18,0.7408797031934319
4622,AMZN,2018-12-19,0.7312764447524166
4623,AMZN,2018-12-20,0.7172034819356888
4624,AMZN,2018-12-21,0.6967901191353387
4625,AMZN,2018-12-24,0.6545327576224782
4626,AMZN,2018-12-26,0.5570033886240885
4627,AMZN,2018-12-27,0.5170066534975583
4628,AMZN,2018-12-28,0.4783442757349105
4629,AMZN,2018-12-31,0.4229599951102346
4630,AMZN,2019-01-02,0.3555080792358529
4631,AMZN,2019-01-03,0.2668717552846622
4632,AMZN,2019-01-04,0.0228378387892039
4633,AMZN,2019-01-07,-0.0724474209850791
4634,AMZN,2019-01-08,-0.0757269274428832
4635,AMZN,2019-01-09,-0.0139240722419465
4636,AMZN,2019-01-10,0.0416295459535069
4637,AMZN,2019-01-11,0.1105342803830519
4638,AMZN,2019-01-14,0.1759829155675671
4639,AMZN,2019-01-15,0.2075593312158837
4640,AMZN,2019-01-16,0.2978885976667726
4641,AMZN,2019-01-17,0.4126728900924925
4642,AMZN,2019-01-18,0.4706642707509168
4643,AMZN,2019-01-22,0.5093753833033753
4644,AMZN,2019-01-23,0.5248431859198759
4645,AMZN,2019-01-24,0.5378170198649683
4646,AMZN,2019-01-25,0.5695162234502845
4647,AMZN,2019-01-28,0.6140704947052846
4648,AMZN,2019-01-29,0.6638920195267737
4649,AMZN,2019-01-30,0.6844312063490291
4650,AMZN,2019-01-31,0.7423745012719668
4651,AMZN,2019-02-01,0.8132575962599808
4652,AMZN,2019-02-04,0.8340081130012612
4653,AMZN,2019-02-05,0.8500661069562683
4654,AMZN,2019-02-06,0.8643293762297676
4655,AMZN,2019-02-07,0.8753272859878682
4656,AMZN,2019-02-08,0.8866304430838094
4657,AMZN,2019-02-11,0.8876888101889808
4658,AMZN,2019-02-12,0.8891410208054451
4659,AMZN,2019-02-13,0.8949303073386724
4660,AMZN,2019-02-14,0.8989435011807636
4661,AMZN,2019-02-15,0.8999933740648183
4662,AMZN,2019-02-19,0.9042788784385224
4663,AMZN,2019-02-20,0.9109217987233088
4664,AMZN,2019-02-21,0.9163734735828146
4665,AMZN,2019-02-22,0.9190604156904324
4666,AMZN,2019-02-25,0.9271789854134052
4667,AMZN,2019-02-26,0.935344588714458
4668,AMZN,2019-02-27,0.9413069757129282
4669,AMZN,2019-02-28,0.9455993697092048
4670,AMZN,2019-03-01,0.9484804994627364
4671,AMZN,2019-03-04,0.9532562951196444
4672,AMZN,2019-03-05,0.9531524133624316
4673,AMZN,2019-03-06,0.9446008629868476
4674,AMZN,2019-03-07,0.9337130236809016
4675,AMZN,2019-03-08,0.9187117235519824
4676,AMZN,2019-03-11,0.9044327694199374
4677,AMZN,2019-03-12,0.8853437856273548
4678,AMZN,2019-03-13,0.8746137889983006
4679,AMZN,2019-03-14,0.869432522229459
4680,AMZN,2019-03-15,0.8680290339472696
4681,AMZN,2019-03-18,0.8644410859446867
4682,AMZN,2019-03-19,0.8574269727794777
4683,AMZN,2019-03-20,0.8539270202099294
4684,AMZN,2019-03-21,0.8468574268122133
4685,AMZN,2019-03-22,0.8474464234977805
4686,AMZN,2019-03-25,0.8355588345928692
4687,AMZN,2019-03-26,0.8095525654143798
4688,AMZN,2019-03-27,0.7909180636641369
4689,AMZN,2019-03-28,0.7731809110289349
4690,AMZN,2019-03-29,0.7808257213563112
4691,AMZN,2019-04-01,0.8160073734932902
4692,AMZN,2019-04-02,0.820791668002665
4693,AMZN,2019-04-03,0.8140281151833538
4694,AMZN,2019-04-04,0.8028762409945509
4695,AMZN,2019-04-05,0.7968478551558655
4696,AMZN,2019-04-08,0.800437015440347
4697,AMZN,2019-04-09,0.8024347169354803
4698,AMZN,2019-04-10,0.8032789598704384
4699,AMZN,2019-04-11,0.8048717351397513
4700,AMZN,2019-04-12,0.8070910904328187
4701,AMZN,2019-04-15,0.8168175546960678
4702,AMZN,2019-04-16,0.8259973023516822
4703,AMZN,2019-04-17,0.831365505314946
4704,AMZN,2019-04-18,0.832911893597816
4705,AMZN,2019-04-22,0.8372461939551427
4706,AMZN,2019-04-23,0.8388160413054078
4707,AMZN,2019-04-24,0.8340129279382783
4708,AMZN,2019-04-25,0.8340602058217158
4709,AMZN,2019-04-26,0.834483233026205
4710,AMZN,2019-04-29,0.8275304547857935
4711,AMZN,2019-04-30,0.8242898898814159
4712,AMZN,2019-05-01,0.825089188384335
4713,AMZN,2019-05-02,0.8269092806669186
4714,AMZN,2019-05-03,0.8316306583167886
4715,AMZN,2019-05-06,0.8362154102052288
4716,AMZN,2019-05-07,0.8444907610775239
4717,AMZN,2019-05-08,0.8613734961031472
4718,AMZN,2019-05-09,0.8783122051697151
4719,AMZN,2019-05-10,0.8928336448195818
4720,AMZN,2019-05-13,0.9014115335850138
4721,AMZN,2019-05-14,0.9068883325763596
4722,AMZN,2019-05-15,0.9097646894762194
4723,AMZN,2019-05-16,0.9151909502138036
4724,AMZN,2019-05-17,0.9210716601175526
4725,AMZN,2019-05-20,0.9242926526820312
4726,AMZN,2019-05-21,0.929402840980546
4727,AMZN,2019-05-22,0.9319451329351482
4728,AMZN,2019-05-23,0.9335368272077552
4729,AMZN,2019-05-24,0.9257781797223024
4730,AMZN,2019-05-28,0.9119435635546946
4731,AMZN,2019-05-29,0.90296287273367
4732,AMZN,2019-05-30,0.8961550275169935
4733,AMZN,2019-05-31,0.8936901990032912
4734,AMZN,2019-06-03,0.8915288654551627
4735,AMZN,2019-06-04,0.8789632223877313
4736,AMZN,2019-06-05,0.8648039936071833
4737,AMZN,2019-06-06,0.8526869086596007
4738,AMZN,2019-06-07,0.8283781941673571
4739,AMZN,2019-06-10,0.8149632820636461
4740,AMZN,2019-06-11,0.8231622999031484
4741,AMZN,2019-06-12,0.820450141215433
4742,AMZN,2019-06-13,0.8382506064404727
4743,AMZN,2019-06-14,0.8517646959777305
4744,AMZN,2019-06-17,0.8589090592134748
4745,AMZN,2019-06-18,0.8631134946086818
4746,AMZN,2019-06-19,0.8680399731258762
4747,AMZN,2019-06-20,0.8691133211428507
4748,AMZN,2019-06-21,0.866116199354285
4749,AMZN,2019-06-24,0.8767968283176343
4750,AMZN,2019-06-25,0.8830324887056644
4751,AMZN,2019-06-26,0.8911077993406749
4752,AMZN,2019-06-27,0.9003785440881217
4753,AMZN,2019-06-28,0.9012417224417164
4754,AMZN,2019-07-01,0.8971950001052471
4755,AMZN,2019-07-02,0.8978363582074889
4756,AMZN,2019-07-03,0.8915201866098859
4757,AMZN,2019-07-05,0.8788493596656116
4758,AMZN,2019-07-08,0.8634386646119726
4759,AMZN,2019-07-09,0.8495773225757773
4760,AMZN,2019-07-10,0.8371849568208553
4761,AMZN,2019-07-11,0.8155260828367482
4762,AMZN,2019-07-12,0.7935704851758689
4763,AMZN,2019-07-15,0.7686384634419551
4764,AMZN,2019-07-16,0.7377274259600615
4765,AMZN,2019-07-17,0.7150652274240886
4766,AMZN,2019-07-18,0.7030880984479237
4767,AMZN,2019-07-19,0.6872027652069804
4768,AMZN,2019-07-22,0.6831252426944051
4769,AMZN,2019-07-23,0.6834372169232552
4770,AMZN,2019-07-24,0.667129263498135
4771,AMZN,2019-07-25,0.647910748645186
4772,AMZN,2019-07-26,0.6239810439402991
4773,AMZN,2019-07-29,0.5637018667541442
4774,AMZN,2019-07-30,0.4906678315978969
4775,AMZN,2019-07-31,0.4444726574069343
4776,AMZN,2019-08-01,0.4578608768643016
4777,AMZN,2019-08-02,0.4691759111792117
4778,AMZN,2019-08-05,0.4615494858272174
4779,AMZN,2019-08-06,0.4462902898095533
4780,AMZN,2019-08-07,0.4756469445820622
4781,AMZN,2019-08-08,0.4920669674345888
4782,AMZN,2019-08-09,0.491680342054238
4783,AMZN,2019-08-12,0.4786384450247102
4784,AMZN,2019-08-13,0.4738808733208314
4785,AMZN,2019-08-14,0.4784879164592646
4786,AMZN,2019-08-15,0.4837937086095781
4787,AMZN,2019-08-16,0.5089557780206297
4788,AMZN,2019-08-19,0.5209582776981163
4789,AMZN,2019-08-20,0.5415860427980863
4790,AMZN,2019-08-21,0.5607298961004613
4791,AMZN,2019-08-22,0.5790688281259042
4792,AMZN,2019-08-23,0.597207463795544
4793,AMZN,2019-08-26,0.5864395332551732
4794,AMZN,2019-08-27,0.5917489320951577
4795,AMZN,2019-08-28,0.5857066369671082
4796,AMZN,2019-08-29,0.5869403005115374
4797,AMZN,2019-08-30,0.5926516274575793
4798,AMZN,2019-09-03,0.5950450677945351
4799,AMZN,2019-09-04,0.6326612357972592
4800,AMZN,2019-09-05,0.6562340079756029
4801,AMZN,2019-09-06,0.6797614641959497
4802,AMZN,2019-09-09,0.6913009896506004
4803,AMZN,2019-09-10,0.7022006323397233
4804,AMZN,2019-09-11,0.7000549419295469
4805,AMZN,2019-09-12,0.6966593816309724
4806,AMZN,2019-09-13,0.6783647992053489
4807,AMZN,2019-09-16,0.6696473107687324
4808,AMZN,2019-09-17,0.6110908555888268
4809,AMZN,2019-09-18,0.5929828730503931
4810,AMZN,2019-09-19,0.58093718576293
4811,AMZN,2019-09-20,0.577899958074096
4812,AMZN,2019-09-23,0.557435867719498
4813,AMZN,2019-09-24,0.5490572283743882
4814,AMZN,2019-09-25,0.5487322163258581
4815,AMZN,2019-09-26,0.5830542934623412
4816,AMZN,2019-09-27,0.6126562496431152
4817,AMZN,2019-09-30,0.6213514869377493
4818,AMZN,2019-10-01,0.619881117800745
4819,AMZN,2019-10-02,0.607959365450177
4820,AMZN,2019-10-03,0.558225376880495
4821,AMZN,2019-10-04,0.4894748720939018
4822,AMZN,2019-10-07,0.4420779850009051
4823,AMZN,2019-10-08,0.3840212084675646
4824,AMZN,2019-10-09,0.2400753312577263
4825,AMZN,2019-10-10,0.1224248739477581
4826,AMZN,2019-10-11,-0.0008042189140071
4827,AMZN,2019-10-14,-0.0941722901527555
4828,AMZN,2019-10-15,-0.1768768322986933
4829,AMZN,2019-10-16,-0.1337128201233106
4830,AMZN,2019-10-17,-0.0901276807979885
4831,AMZN,2019-10-18,-0.0073987595008541
4832,AMZN,2019-10-21,-0.0058857762344353
4833,AMZN,2019-10-22,0.0685803804099786
4834,AMZN,2019-10-23,0.0905665675419852
4835,AMZN,2019-10-24,0.2271045016360227
4836,AMZN,2019-10-25,0.3500760895480568
4837,AMZN,2019-10-28,0.3916884286213032
4838,AMZN,2019-10-29,0.4486324997359733
4839,AMZN,2019-10-30,0.5184429700930171
4840,AMZN,2019-10-31,0.5673350558077609
4841,AMZN,2019-11-01,0.6200364044808151
4842,AMZN,2019-11-04,0.6621405485476421
4843,AMZN,2019-11-05,0.7125108704932713
4844,AMZN,2019-11-06,0.7644791129061959
4845,AMZN,2019-11-07,0.8019840362424584
4846,AMZN,2019-11-08,0.8303658805430507
4847,AMZN,2019-11-11,0.8466617314722701
4848,AMZN,2019-11-12,0.8544224717471156
4849,AMZN,2019-11-13,0.8637767973431785
4850,AMZN,2019-11-14,0.855576227297584
4851,AMZN,2019-11-15,0.8600297939017874
4852,AMZN,2019-11-18,0.859724968479301
4853,AMZN,2019-11-19,0.8586109641740105
4854,AMZN,2019-11-20,0.854347788234055
4855,AMZN,2019-11-21,0.8472816028952356
4856,AMZN,2019-11-22,0.8383934491291997
4857,AMZN,2019-11-25,0.831013380005744
4858,AMZN,2019-11-26,0.8295434523771353
4859,AMZN,2019-11-27,0.7426730476182133
4860,AMZN,2019-11-29,0.70716445337307
4861,AMZN,2019-12-02,0.7006793645600015
4862,AMZN,2019-12-03,0.7208563547578444
4863,AMZN,2019-12-04,0.7442334151505742
4864,AMZN,2019-12-05,0.7494441292741536
4865,AMZN,2019-12-06,0.7583544930797624
4866,AMZN,2019-12-09,0.7694709152920745
4867,AMZN,2019-12-10,0.7875833596708386
4868,AMZN,2019-12-11,0.7991862002067822
4869,AMZN,2019-12-12,0.8096469540127919
4870,AMZN,2019-12-13,0.8165707084576069
4871,AMZN,2019-12-16,0.8251289378938281
4872,AMZN,2019-12-17,0.8292043737107824
4873,AMZN,2019-12-18,0.8269432910909281
4874,AMZN,2019-12-19,0.7938792550466545
4875,AMZN,2019-12-20,0.7095894693943451
4876,AMZN,2019-12-23,0.6285033091942269
4877,AMZN,2019-12-24,0.553566841547517
4878,AMZN,2019-12-26,0.5169678906861227
4879,AMZN,2019-12-27,0.4961638815503242
4880,AMZN,2019-12-30,0.4827664903137578
4881,AMZN,2019-12-31,0.4671216007167717
4882,AMZN,2020-01-02,0.4592514323170324
4883,AMZN,2020-01-03,0.4624082165040515
4884,AMZN,2020-01-06,0.5031328013854511
